Apps	6519	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\Microsoft Office\\Office14\\OUTLOOK.EXE	name=*|Microsoft Outlook 2010	gscore=6519	lscore=6519
Apps	10796	Microsoft.WindowsReadingList_8wekyb3d8bbwe!Microsoft.WindowsReadingList	name=*|Aplicativo Lista de Leitura	gscore=10796	lscore=10796
Apps	6347	{6D809377-6AF0-444B-8957-A3773F02200E}\\CCleaner\\CCleaner64.exe	name=*|CCleaner	gscore=6347	lscore=6347
Apps	64000	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\WinRAR\\WinRAR.chm	name=*|Ajuda do WinRAR	gscore=64000	lscore=64000
Apps	6503	{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\\msinfo32.exe	name=*|Informações do sistema	gscore=6503	lscore=6503
Apps	8408	{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\\MdSched.exe	name=*|Diagnóstico de Memória do Windows	gscore=8408	lscore=8408
Apps	8245	Microsoft.BingNews_8wekyb3d8bbwe!AppexNews	name=*|Notícias	gscore=8245	lscore=8245
Apps	64000	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\SlySoft\\CloneCD\\ccd-uninst.exe	name=*|Uninstall	gscore=64000	lscore=64000
Apps	9568	{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\\comexp.msc	name=*|Serviços de Componentes	gscore=9568	lscore=9568
Apps	4084	Microsoft.Windows.Computer	name=*|Meu computador	gscore=4084	lscore=4084
Apps	5014	Microsoft.WindowsScan_8wekyb3d8bbwe!App	name=*|Scanner	gscore=6029	lscore=4000
Apps	8325	Microsoft.Reader_8wekyb3d8bbwe!Microsoft.Reader	name=*|Leitor	gscore=8325	lscore=8325
Apps	64000	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\SlySoft\\CloneCD\\RegCloneCD.exe	name=*|Register CloneCD	gscore=64000	lscore=64000
Apps	11383	Microsoft.BingFoodAndDrink_8wekyb3d8bbwe!AppexFoodAndDrink	name=*|Receitas e Bebidas	gscore=11383	lscore=11383
Apps	4771	Microsoft.MicrosoftEdge_8wekyb3d8bbwe!MicrosoftEdge	name=*|Microsoft Edge	gscore=4771	lscore=4771
Apps	5423	{6D809377-6AF0-444B-8957-A3773F02200E}\\Oracle\\VirtualBox\\VirtualBox.exe	name=*|Oracle VM VirtualBox	gscore=6847	lscore=4000
Apps	64000	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\MediaMonkey\\readme.txt	name=*|Leia-me do MediaMonkey	gscore=64000	lscore=64000
Apps	64000	xb'BV5!!!!!!!!!MKKSkOfficeDigitalSFiles<	name=*|Certificado Digital para Projetos do VBA	gscore=64000	lscore=64000
Apps	64000	Microsoft.AutoGenerated.{FAC556B9-B17C-8580-1329-839BE3CC15ED}	name=*|Reconhecimento de Fala do Windows	gscore=64000	lscore=64000
Apps	64000	{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\\quickassist.exe	name=*|Assistência Rápida	gscore=64000	lscore=64000
Apps	34000	C:\\Users\\Felipe\\Desktop\\eclipse\\eclipse.exe	name=*|Eclipse Java Neon	gscore=64000	lscore=4000
Apps	7803	{6D809377-6AF0-444B-8957-A3773F02200E}\\KMSpico\\KMSELDI.exe	name=*|KMSpico	gscore=7803	lscore=7803
Apps	11322	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\VSO\\ConvertX\\5\\ConvertXtoDvd.exe	name=*|ConvertXToDVD 5	gscore=11322	lscore=11322
Apps	8222	{6D809377-6AF0-444B-8957-A3773F02200E}\\Adobe\\Adobe Photoshop Lightroom 5.6\\lightroom.exe	name=*|Adobe Photoshop Lightroom 5.6 64-bit	gscore=10444	lscore=6000
Apps	6520	Microsoft.Office.OneNote_8wekyb3d8bbwe!microsoft.onenoteim	name=*|OneNote	gscore=6520	lscore=6520
Apps	4562	Microsoft.Windows.Shell.RunDialog	name=*|Executar	gscore=4562	lscore=4562
Apps	64000	http://www.piriform.com/ccleaner	name=*|CCleaner Homepage	gscore=64000	lscore=64000
Apps	9039	Windows.ContactSupport_cw5n1h2txyewy!App	name=*|Contatar o Suporte	gscore=9039	lscore=9039
Apps	10115	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\FormatFactory\\FormatFactory.exe	name=*|FormatFactory	gscore=10115	lscore=10115
Apps	64000	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\K-Lite Codec Pack\\Tools\\GraphStudioNext64.exe	name=*|GraphStudioNext (x64)	gscore=64000	lscore=64000
Apps	64000	InfoPath.Filler.3	name=*|Microsoft InfoPath Filler 2010	gscore=64000	lscore=64000
Apps	64000	{6D809377-6AF0-444B-8957-A3773F02200E}\\Java\\jre1.8.0_101\\bin\\javacpl.exe	name=*|Configurar Java	gscore=64000	lscore=64000
Apps	8949	Microsoft.Office.Sway_8wekyb3d8bbwe!Microsoft.Sway	name=*|Sway	gscore=8949	lscore=8949
Apps	64000	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\ImgBurn\\ReadMe.txt	name=*|ImgBurn Read Me	gscore=64000	lscore=64000
Apps	6698	Microsoft.Windows.PCSettings.DefaultApps	name=*|Programas Padrão	gscore=6698	lscore=6698
Apps	6475	Microsoft.Windows.PCSettings.Devices	name=*|Dispositivos	gscore=6475	lscore=6475
Apps	11450	xb'BV5!!!!!!!!!MKKSkWxpFiles<	name=*|Centro de Carregamento do Microsoft Office 2010	gscore=11450	lscore=11450
Apps	6002	{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\\WindowsPowerShell\\v1.0\\powershell.exe	name=*|Windows PowerShell	gscore=6002	lscore=6002
Apps	64000	Microsoft.AutoGenerated.{C9D0E3A5-EE43-D820-3F81-2A44372AFB0D}	name=*|Visualizador de Eventos	gscore=64000	lscore=64000
Apps	64000	{6D809377-6AF0-444B-8957-A3773F02200E}\\Microsoft Xbox 360 Accessories\\Xboxhelp.chm	name=*|Ajuda do Microsoft Xbox 360 Accessories	gscore=64000	lscore=64000
Apps	64000	Microsoft.AutoGenerated.{8C4C5EE5-990B-832E-F70E-9B41A926DFE5}	name=*|Sobre o Java	gscore=64000	lscore=64000
Apps	8862	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\Microsoft Office\\Office14\\MSACCESS.EXE	name=*|Microsoft Access 2010	gscore=8862	lscore=8862
Apps	7932	avast! antivirus	name=*|Avast Free Antivirus	gscore=7932	lscore=7932
Apps	4201	Microsoft.WindowsCamera_8wekyb3d8bbwe!App	name=*|Câmera	gscore=4201	lscore=4201
Apps	35000	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\Padus\\DiscJuggler\\Cdj.exe	name=*|DiscJuggler	gscore=64000	lscore=6000
Apps	64000	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\Padus\\DiscJuggler\\cdj1033.pdf	name=*|DiscJuggler	gscore=64000	lscore=64000
Apps	6606	Microsoft.Office.VISIO.EXE.15	name=*|Visio 2016	gscore=8213	lscore=5000
Apps	64000	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\K-Lite Codec Pack\\Tools\\mediainfo.exe	name=*|MediaInfo	gscore=64000	lscore=64000
Apps	64000	Microsoft.AutoGenerated.{134247CF-8EF0-870F-301B-6C9DF4D017F2}	name=*|LAV Video (x64)	gscore=64000	lscore=64000
Apps	11093	Microsoft.BingHealthAndFitness_8wekyb3d8bbwe!AppexHealthAndFitness	name=*|Saúde e Bem-estar	gscore=11093	lscore=11093
Apps	5619	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\WinRAR\\WinRAR.exe	name=*|WinRAR	gscore=9238	lscore=2000
Apps	33500	C:\\Phoenix\\PgwC.exe	name=*|Contábil Phoenix	gscore=64000	lscore=3000
Apps	64000	{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\\K-Lite Codec Pack\\Tools\\GraphStudioNext.exe	name=*|GraphStudioNext	gscore=64000	lscore=64000
